type,classe,nom,prenom,naissance,sexe,statut,date,heure,categorie,fait
OBS,301,Sanchez,Adam,,,,2025-09-08,09:10,tutorat,refuse_aider
OBS,301,Sanchez,Adam,,,,2025-09-08,09:12,participation,ne_participe_pas
OBS,301,Sanchez,Adam,,,,2025-09-08,09:14,difficulte,attend_d
OBS,301,Sanchez,Adam,,,,2025-09-08,09:16,entree,attend_sans_commencer
OBS,301,Sanchez,Adam,,,,2025-09-08,09:18,ressources,attend_correction
OBS,301,Fontaine,Eliott,,,,2025-09-08,09:20,tutorat,aide_si_sollicite
OBS,301,Fontaine,Eliott,,,,2025-09-08,09:22,participation,repond_si_sollicite
OBS,301,Fontaine,Eliott,,,,2025-09-08,09:24,finalisation,activite_incomplete
OBS,301,Fontaine,Eliott,,,,2025-09-08,09:26,ressources,sollicite_immediat
SESSION,301,demo_301_202509120900,1757660400000,1757663700000
OBS,301,Michel,Gabriel,,,,2025-09-12,09:25,tutorat,aide_si_sollicite
OBS,301,Michel,Gabriel,,,,2025-09-12,09:27,participation,repond_si_sollicite
OBS,301,Michel,Gabriel,,,,2025-09-12,09:29,difficulte,cherche_seul
OBS,301,Michel,Gabriel,,,,2025-09-12,09:31,attention,reconcentre_seul
OBS,301,Meunier,Lucie,,,,2025-09-12,09:40,tutorat,donne_reponse_directe
OBS,301,Meunier,Lucie,,,,2025-09-12,09:42,participation,repond_si_insiste
OBS,301,Meunier,Lucie,,,,2025-09-12,09:44,difficulte,copie_camarade
OBS,301,Meunier,Lucie,,,,2025-09-12,09:46,finalisation,activite_incomplete
OBS,301,Robert,Axel,,,,2025-09-12,09:01,tutorat,donne_reponse_directe
OBS,301,Robert,Axel,,,,2025-09-12,09:03,participation,ne_participe_pas
OBS,301,Robert,Axel,,,,2025-09-12,09:05,difficulte,copie_camarade
OBS,301,Robert,Axel,,,,2025-09-12,09:07,entree,ne_demarre_pas
OBS,301,Denis,Nathan,,,,2025-09-12,09:42,tutorat,refuse_aider
OBS,301,Denis,Nathan,,,,2025-09-12,09:44,participation,ne_participe_pas
OBS,301,Denis,Nathan,,,,2025-09-12,09:46,entree,ne_demarre_pas
OBS,301,Denis,Nathan,,,,2025-09-12,09:48,difficulte,copie_correction
OBS,301,Morel,Jade,,,,2025-09-12,09:13,tutorat,explique_camarade
OBS,301,Morel,Jade,,,,2025-09-12,09:15,participation,repond_si_sollicite
OBS,301,Morel,Jade,,,,2025-09-12,09:17,difficulte,demande_aide_pertinente
OBS,301,Morel,Jade,,,,2025-09-12,09:19,entree,demarre_immediat
OBS,301,Morel,Jade,,,,2025-09-12,09:21,attention,distrait_momentanement
OBS,301,Sanchez,Adam,,,,2025-09-12,09:12,tutorat,aide_si_sollicite
OBS,301,Sanchez,Adam,,,,2025-09-12,09:14,participation,repond_si_insiste
OBS,301,Sanchez,Adam,,,,2025-09-12,09:16,entree,demarre_relance
OBS,301,Sanchez,Adam,,,,2025-09-12,09:18,finalisation,passe_autre_activite
OBS,301,Sanchez,Adam,,,,2025-09-12,09:20,attention,reconcentre_seul
OBS,301,Simon,Milo,,,,2025-09-12,09:30,tutorat,aide_si_sollicite
OBS,301,Simon,Milo,,,,2025-09-12,09:32,participation,participe_spontanement
OBS,301,Simon,Milo,,,,2025-09-12,09:34,attention,reconcentre_seul
OBS,301,Simon,Milo,,,,2025-09-12,09:36,difficulte,utilise_document_d
SESSION,301,demo_301_202509180900,1758178800000,1758182100000
OBS,301,Michel,Gabriel,,,,2025-09-18,09:46,tutorat,donne_reponse_directe
OBS,301,Michel,Gabriel,,,,2025-09-18,09:48,participation,repond_si_sollicite
OBS,301,Michel,Gabriel,,,,2025-09-18,09:50,attention,distrait_momentanement
OBS,301,Michel,Gabriel,,,,2025-09-18,09:52,difficulte,attend_d
OBS,301,Meunier,Lucie,,,,2025-09-18,09:42,tutorat,aide_si_sollicite
OBS,301,Meunier,Lucie,,,,2025-09-18,09:44,participation,repond_si_sollicite
OBS,301,Meunier,Lucie,,,,2025-09-18,09:46,difficulte,attend_d
OBS,301,Meunier,Lucie,,,,2025-09-18,09:48,attention,reconcentre_seul
OBS,301,Meunier,Lucie,,,,2025-09-18,09:50,finalisation,activite_incomplete
OBS,301,Robert,Axel,,,,2025-09-18,09:40,tutorat,donne_reponse_directe
OBS,301,Robert,Axel,,,,2025-09-18,09:42,participation,ne_participe_pas
OBS,301,Robert,Axel,,,,2025-09-18,09:44,entree,attend_sans_commencer
OBS,301,Robert,Axel,,,,2025-09-18,09:46,finalisation,recopie_correction
OBS,301,Robert,Axel,,,,2025-09-18,09:48,ressources,sollicite_immediat
OBS,301,Denis,Nathan,,,,2025-09-18,09:24,tutorat,refuse_aider
OBS,301,Denis,Nathan,,,,2025-09-18,09:26,participation,ne_participe_pas
OBS,301,Denis,Nathan,,,,2025-09-18,09:28,ressources,attend_correction
OBS,301,Denis,Nathan,,,,2025-09-18,09:30,attention,revasse
OBS,301,Denis,Nathan,,,,2025-09-18,09:32,difficulte,copie_correction
OBS,301,Morel,Jade,,,,2025-09-18,09:44,tutorat,donne_reponse_directe
OBS,301,Morel,Jade,,,,2025-09-18,09:46,participation,repond_si_sollicite
OBS,301,Morel,Jade,,,,2025-09-18,09:48,ressources,attend_professeur
OBS,301,Morel,Jade,,,,2025-09-18,09:50,entree,attend_sans_commencer
OBS,301,Sanchez,Adam,,,,2025-09-18,09:25,tutorat,aide_si_sollicite
OBS,301,Sanchez,Adam,,,,2025-09-18,09:27,participation,repond_si_sollicite
OBS,301,Sanchez,Adam,,,,2025-09-18,09:29,attention,bavarde_travail
OBS,301,Sanchez,Adam,,,,2025-09-18,09:31,finalisation,verifie_travail
OBS,301,Sanchez,Adam,,,,2025-09-18,09:33,difficulte,attend_d
OBS,301,Fontaine,Eliott,,,,2025-09-18,09:43,tutorat,explique_camarade
OBS,301,Fontaine,Eliott,,,,2025-09-18,09:45,participation,participe_spontanement
OBS,301,Fontaine,Eliott,,,,2025-09-18,09:47,finalisation,verifie_travail
OBS,301,Fontaine,Eliott,,,,2025-09-18,09:49,attention,concentre
OBS,301,Fontaine,Eliott,,,,2025-09-18,09:51,difficulte,utilise_document_d
SESSION,301,demo_301_202509240900,1758697200000,1758700500000
OBS,301,Michel,Gabriel,,,,2025-09-24,09:44,tutorat,donne_reponse_directe
OBS,301,Michel,Gabriel,,,,2025-09-24,09:46,participation,repond_si_sollicite
OBS,301,Michel,Gabriel,,,,2025-09-24,09:48,difficulte,attend_d
OBS,301,Michel,Gabriel,,,,2025-09-24,09:50,attention,distrait_momentanement
OBS,301,Michel,Gabriel,,,,2025-09-24,09:52,finalisation,activite_incomplete
OBS,301,Meunier,Lucie,,,,2025-09-24,09:08,tutorat,explique_camarade
OBS,301,Meunier,Lucie,,,,2025-09-24,09:10,participation,repond_si_insiste
OBS,301,Meunier,Lucie,,,,2025-09-24,09:12,entree,demarre_relance
OBS,301,Meunier,Lucie,,,,2025-09-24,09:14,ressources,sollicite_apres_cherche
OBS,301,Meunier,Lucie,,,,2025-09-24,09:16,difficulte,observe_camarade
OBS,301,Robert,Axel,,,,2025-09-24,09:06,tutorat,refuse_aider
OBS,301,Robert,Axel,,,,2025-09-24,09:08,participation,ne_participe_pas
OBS,301,Robert,Axel,,,,2025-09-24,09:10,finalisation,recopie_correction
OBS,301,Robert,Axel,,,,2025-09-24,09:12,difficulte,copie_correction
OBS,301,Robert,Axel,,,,2025-09-24,09:14,attention,distrait_momentanement
OBS,301,Denis,Nathan,,,,2025-09-24,09:45,tutorat,donne_reponse_directe
OBS,301,Denis,Nathan,,,,2025-09-24,09:47,participation,repond_si_insiste
OBS,301,Denis,Nathan,,,,2025-09-24,09:49,difficulte,observe_camarade
OBS,301,Denis,Nathan,,,,2025-09-24,09:51,ressources,sollicite_immediat
OBS,301,Sanchez,Adam,,,,2025-09-24,09:40,tutorat,aide_si_sollicite
OBS,301,Sanchez,Adam,,,,2025-09-24,09:42,participation,repond_si_sollicite
OBS,301,Sanchez,Adam,,,,2025-09-24,09:44,entree,demarre_relance
OBS,301,Sanchez,Adam,,,,2025-09-24,09:46,attention,bavarde_travail
OBS,301,Fontaine,Eliott,,,,2025-09-24,09:46,tutorat,aide_si_sollicite
OBS,301,Fontaine,Eliott,,,,2025-09-24,09:48,participation,participe_spontanement
OBS,301,Fontaine,Eliott,,,,2025-09-24,09:50,ressources,utilise_aides_activite
OBS,301,Fontaine,Eliott,,,,2025-09-24,09:52,entree,demarre_relance
OBS,301,Simon,Milo,,,,2025-09-24,09:25,tutorat,aide_si_sollicite
OBS,301,Simon,Milo,,,,2025-09-24,09:27,participation,repond_si_sollicite
OBS,301,Simon,Milo,,,,2025-09-24,09:29,attention,concentre
OBS,301,Simon,Milo,,,,2025-09-24,09:31,finalisation,verifie_travail
OBS,301,Simon,Milo,,,,2025-09-24,09:33,entree,demarre_immediat
SESSION,301,demo_301_202510010900,1759302000000,1759305300000
OBS,301,Michel,Gabriel,,,,2025-10-01,09:08,tutorat,aide_si_sollicite
OBS,301,Michel,Gabriel,,,,2025-10-01,09:10,participation,participe_spontanement
OBS,301,Michel,Gabriel,,,,2025-10-01,09:12,finalisation,corrige_erreur
OBS,301,Michel,Gabriel,,,,2025-10-01,09:14,entree,demarre_immediat
OBS,301,Michel,Gabriel,,,,2025-10-01,09:16,attention,reconcentre_seul
OBS,301,Meunier,Lucie,,,,2025-10-01,09:16,tutorat,explique_camarade
OBS,301,Meunier,Lucie,,,,2025-10-01,09:18,participation,participe_spontanement
OBS,301,Meunier,Lucie,,,,2025-10-01,09:20,difficulte,utilise_coup_de_pouce
OBS,301,Meunier,Lucie,,,,2025-10-01,09:22,attention,concentre
OBS,301,Robert,Axel,,,,2025-10-01,09:46,tutorat,donne_reponse_directe
OBS,301,Robert,Axel,,,,2025-10-01,09:48,participation,repond_si_insiste
OBS,301,Robert,Axel,,,,2025-10-01,09:50,difficulte,copie_camarade
OBS,301,Robert,Axel,,,,2025-10-01,09:52,entree,attend_sans_commencer
OBS,301,Denis,Nathan,,,,2025-10-01,09:42,tutorat,refuse_aider
OBS,301,Denis,Nathan,,,,2025-10-01,09:44,participation,ne_participe_pas
OBS,301,Denis,Nathan,,,,2025-10-01,09:46,finalisation,recopie_correction
OBS,301,Denis,Nathan,,,,2025-10-01,09:48,entree,ne_demarre_pas
OBS,301,Morel,Jade,,,,2025-10-01,09:13,tutorat,aide_si_sollicite
OBS,301,Morel,Jade,,,,2025-10-01,09:15,participation,repond_si_sollicite
OBS,301,Morel,Jade,,,,2025-10-01,09:17,finalisation,passe_autre_activite
OBS,301,Morel,Jade,,,,2025-10-01,09:19,attention,concentre
OBS,301,Sanchez,Adam,,,,2025-10-01,09:20,tutorat,aide_si_sollicite
OBS,301,Sanchez,Adam,,,,2025-10-01,09:22,participation,participe_spontanement
OBS,301,Sanchez,Adam,,,,2025-10-01,09:24,entree,demarre_immediat
OBS,301,Sanchez,Adam,,,,2025-10-01,09:26,attention,concentre
OBS,301,Fontaine,Eliott,,,,2025-10-01,09:20,tutorat,explique_camarade
OBS,301,Fontaine,Eliott,,,,2025-10-01,09:22,participation,participe_spontanement
OBS,301,Fontaine,Eliott,,,,2025-10-01,09:24,finalisation,verifie_travail
OBS,301,Fontaine,Eliott,,,,2025-10-01,09:26,entree,demarre_immediat
OBS,301,Fontaine,Eliott,,,,2025-10-01,09:28,attention,reconcentre_seul
OBS,301,Simon,Milo,,,,2025-10-01,09:47,tutorat,explique_camarade
OBS,301,Simon,Milo,,,,2025-10-01,09:49,participation,repond_si_sollicite
OBS,301,Simon,Milo,,,,2025-10-01,09:51,attention,reconcentre_seul
OBS,301,Simon,Milo,,,,2025-10-01,09:53,difficulte,cherche_seul
SESSION,301,demo_301_202510070900,1759820400000,1759823700000
OBS,301,Michel,Gabriel,,,,2025-10-07,09:26,tutorat,donne_reponse_directe
OBS,301,Michel,Gabriel,,,,2025-10-07,09:28,participation,repond_si_sollicite
OBS,301,Michel,Gabriel,,,,2025-10-07,09:30,attention,distrait_momentanement
OBS,301,Michel,Gabriel,,,,2025-10-07,09:32,difficulte,observe_camarade
OBS,301,Michel,Gabriel,,,,2025-10-07,09:34,ressources,attend_professeur
OBS,301,Meunier,Lucie,,,,2025-10-07,09:18,tutorat,aide_si_sollicite
OBS,301,Meunier,Lucie,,,,2025-10-07,09:20,participation,repond_si_sollicite
OBS,301,Meunier,Lucie,,,,2025-10-07,09:22,ressources,attend_professeur
OBS,301,Meunier,Lucie,,,,2025-10-07,09:24,finalisation,activite_terminee
OBS,301,Robert,Axel,,,,2025-10-07,09:38,tutorat,donne_reponse_directe
OBS,301,Robert,Axel,,,,2025-10-07,09:40,participation,repond_si_insiste
OBS,301,Robert,Axel,,,,2025-10-07,09:42,difficulte,copie_camarade
OBS,301,Robert,Axel,,,,2025-10-07,09:44,entree,ne_demarre_pas
OBS,301,Robert,Axel,,,,2025-10-07,09:46,ressources,sollicite_immediat
OBS,301,Denis,Nathan,,,,2025-10-07,09:20,tutorat,donne_reponse_directe
OBS,301,Denis,Nathan,,,,2025-10-07,09:22,participation,ne_participe_pas
OBS,301,Denis,Nathan,,,,2025-10-07,09:24,attention,bavarde_travail
OBS,301,Denis,Nathan,,,,2025-10-07,09:26,ressources,sollicite_immediat
OBS,301,Morel,Jade,,,,2025-10-07,09:45,tutorat,donne_reponse_directe
OBS,301,Morel,Jade,,,,2025-10-07,09:47,participation,repond_si_sollicite
OBS,301,Morel,Jade,,,,2025-10-07,09:49,ressources,attend_professeur
OBS,301,Morel,Jade,,,,2025-10-07,09:51,finalisation,activite_terminee
OBS,301,Morel,Jade,,,,2025-10-07,09:53,attention,bavarde_travail
OBS,301,Sanchez,Adam,,,,2025-10-07,09:45,tutorat,explique_camarade
OBS,301,Sanchez,Adam,,,,2025-10-07,09:47,participation,repond_si_sollicite
OBS,301,Sanchez,Adam,,,,2025-10-07,09:49,ressources,sollicite_apres_cherche
OBS,301,Sanchez,Adam,,,,2025-10-07,09:51,difficulte,cherche_seul
OBS,301,Fontaine,Eliott,,,,2025-10-07,09:46,tutorat,aide_si_sollicite
OBS,301,Fontaine,Eliott,,,,2025-10-07,09:48,participation,repond_si_sollicite
OBS,301,Fontaine,Eliott,,,,2025-10-07,09:50,finalisation,corrige_erreur
OBS,301,Fontaine,Eliott,,,,2025-10-07,09:52,difficulte,utilise_coup_de_pouce
OBS,301,Simon,Milo,,,,2025-10-07,09:33,tutorat,explique_camarade
OBS,301,Simon,Milo,,,,2025-10-07,09:35,participation,participe_spontanement
OBS,301,Simon,Milo,,,,2025-10-07,09:37,finalisation,activite_terminee
OBS,301,Simon,Milo,,,,2025-10-07,09:39,ressources,utilise_aides_activite
OBS,301,Simon,Milo,,,,2025-10-07,09:41,attention,reconcentre_seul
SESSION,301,demo_301_202510130900,1760338800000,1760342100000
OBS,301,Michel,Gabriel,,,,2025-10-13,09:20,tutorat,aide_si_sollicite
OBS,301,Michel,Gabriel,,,,2025-10-13,09:22,participation,participe_spontanement
OBS,301,Michel,Gabriel,,,,2025-10-13,09:24,attention,distrait_momentanement
OBS,301,Michel,Gabriel,,,,2025-10-13,09:26,ressources,sollicite_apres_cherche
OBS,301,Meunier,Lucie,,,,2025-10-13,09:24,tutorat,aide_si_sollicite
OBS,301,Meunier,Lucie,,,,2025-10-13,09:26,participation,repond_si_insiste
OBS,301,Meunier,Lucie,,,,2025-10-13,09:28,ressources,sollicite_immediat
OBS,301,Meunier,Lucie,,,,2025-10-13,09:30,attention,bavarde_travail
OBS,301,Meunier,Lucie,,,,2025-10-13,09:32,entree,demarre_relance
OBS,301,Robert,Axel,,,,2025-10-13,09:38,tutorat,refuse_aider
OBS,301,Robert,Axel,,,,2025-10-13,09:40,participation,repond_si_insiste
OBS,301,Robert,Axel,,,,2025-10-13,09:42,finalisation,recopie_correction
OBS,301,Robert,Axel,,,,2025-10-13,09:44,ressources,attend_correction
OBS,301,Robert,Axel,,,,2025-10-13,09:46,attention,revasse
OBS,301,Denis,Nathan,,,,2025-10-13,09:23,tutorat,refuse_aider
OBS,301,Denis,Nathan,,,,2025-10-13,09:25,participation,repond_si_insiste
OBS,301,Denis,Nathan,,,,2025-10-13,09:27,attention,perturbe_camarade
OBS,301,Denis,Nathan,,,,2025-10-13,09:29,finalisation,recopie_correction
OBS,301,Denis,Nathan,,,,2025-10-13,09:31,entree,ne_demarre_pas
OBS,301,Morel,Jade,,,,2025-10-13,09:34,tutorat,aide_si_sollicite
OBS,301,Morel,Jade,,,,2025-10-13,09:36,participation,repond_si_sollicite
OBS,301,Morel,Jade,,,,2025-10-13,09:38,attention,distrait_momentanement
OBS,301,Morel,Jade,,,,2025-10-13,09:40,difficulte,observe_camarade
OBS,301,Sanchez,Adam,,,,2025-10-13,09:29,tutorat,donne_reponse_directe
OBS,301,Sanchez,Adam,,,,2025-10-13,09:31,participation,repond_si_sollicite
OBS,301,Sanchez,Adam,,,,2025-10-13,09:33,difficulte,attend_d
OBS,301,Sanchez,Adam,,,,2025-10-13,09:35,ressources,echange_camarade
OBS,301,Simon,Milo,,,,2025-10-13,09:38,tutorat,explique_camarade
OBS,301,Simon,Milo,,,,2025-10-13,09:40,participation,participe_spontanement
OBS,301,Simon,Milo,,,,2025-10-13,09:42,attention,concentre
OBS,301,Simon,Milo,,,,2025-10-13,09:44,finalisation,corrige_erreur
OBS,301,Simon,Milo,,,,2025-10-13,09:46,ressources,utilise_document_r
SESSION,301,demo_301_202510170900,1760684400000,1760687700000
OBS,301,Michel,Gabriel,,,,2025-10-17,09:41,tutorat,donne_reponse_directe
OBS,301,Michel,Gabriel,,,,2025-10-17,09:43,participation,repond_si_sollicite
OBS,301,Michel,Gabriel,,,,2025-10-17,09:45,finalisation,activite_incomplete
OBS,301,Michel,Gabriel,,,,2025-10-17,09:47,attention,bavarde_travail
OBS,301,Michel,Gabriel,,,,2025-10-17,09:49,ressources,attend_professeur
OBS,301,Denis,Nathan,,,,2025-10-17,09:41,tutorat,refuse_aider
OBS,301,Denis,Nathan,,,,2025-10-17,09:43,participation,ne_participe_pas
OBS,301,Denis,Nathan,,,,2025-10-17,09:45,attention,distrait_momentanement
OBS,301,Denis,Nathan,,,,2025-10-17,09:47,ressources,attend_correction
OBS,301,Morel,Jade,,,,2025-10-17,09:36,tutorat,aide_si_sollicite
OBS,301,Morel,Jade,,,,2025-10-17,09:38,participation,repond_si_sollicite
OBS,301,Morel,Jade,,,,2025-10-17,09:40,attention,distrait_momentanement
OBS,301,Morel,Jade,,,,2025-10-17,09:42,entree,demarre_relance
OBS,301,Fontaine,Eliott,,,,2025-10-17,09:20,tutorat,explique_camarade
OBS,301,Fontaine,Eliott,,,,2025-10-17,09:22,participation,repond_si_sollicite
OBS,301,Fontaine,Eliott,,,,2025-10-17,09:24,entree,demarre_immediat
OBS,301,Fontaine,Eliott,,,,2025-10-17,09:26,difficulte,utilise_coup_de_pouce
OBS,301,Fontaine,Eliott,,,,2025-10-17,09:28,ressources,echange_camarade
OBS,301,Simon,Milo,,,,2025-10-17,09:48,tutorat,aide_si_sollicite
OBS,301,Simon,Milo,,,,2025-10-17,09:50,participation,participe_spontanement
OBS,301,Simon,Milo,,,,2025-10-17,09:52,ressources,utilise_aides_activite
OBS,301,Simon,Milo,,,,2025-10-17,09:53,finalisation,verifie_travail
OBS,301,Simon,Milo,,,,2025-10-17,09:53,difficulte,cherche_seul
SESSION,301,demo_301_202511070900,1762502400000,1762505700000
OBS,301,Robert,Axel,,,,2025-11-07,09:12,tutorat,refuse_aider
OBS,301,Robert,Axel,,,,2025-11-07,09:14,participation,ne_participe_pas
OBS,301,Robert,Axel,,,,2025-11-07,09:16,ressources,attend_correction
OBS,301,Robert,Axel,,,,2025-11-07,09:18,finalisation,recopie_correction
OBS,301,Robert,Axel,,,,2025-11-07,09:20,entree,ne_demarre_pas
OBS,301,Denis,Nathan,,,,2025-11-07,09:41,tutorat,refuse_aider
OBS,301,Denis,Nathan,,,,2025-11-07,09:43,participation,repond_si_insiste
OBS,301,Denis,Nathan,,,,2025-11-07,09:45,difficulte,copie_camarade
OBS,301,Denis,Nathan,,,,2025-11-07,09:47,ressources,sollicite_immediat
OBS,301,Denis,Nathan,,,,2025-11-07,09:49,entree,ne_demarre_pas
OBS,301,Morel,Jade,,,,2025-11-07,09:40,tutorat,aide_si_sollicite
OBS,301,Morel,Jade,,,,2025-11-07,09:42,participation,repond_si_sollicite
OBS,301,Morel,Jade,,,,2025-11-07,09:44,difficulte,cherche_seul
OBS,301,Morel,Jade,,,,2025-11-07,09:46,finalisation,corrige_erreur
OBS,301,Morel,Jade,,,,2025-11-07,09:48,entree,attend_sans_commencer
OBS,301,Sanchez,Adam,,,,2025-11-07,09:11,tutorat,aide_si_sollicite
OBS,301,Sanchez,Adam,,,,2025-11-07,09:13,participation,repond_si_insiste
OBS,301,Sanchez,Adam,,,,2025-11-07,09:15,finalisation,passe_autre_activite
OBS,301,Sanchez,Adam,,,,2025-11-07,09:17,entree,attend_sans_commencer
OBS,301,Sanchez,Adam,,,,2025-11-07,09:19,difficulte,observe_camarade
OBS,301,Fontaine,Eliott,,,,2025-11-07,09:48,tutorat,aide_si_sollicite
OBS,301,Fontaine,Eliott,,,,2025-11-07,09:50,participation,repond_si_sollicite
OBS,301,Fontaine,Eliott,,,,2025-11-07,09:52,difficulte,attend_d
OBS,301,Fontaine,Eliott,,,,2025-11-07,09:53,finalisation,passe_autre_activite
SESSION,301,demo_301_202511130900,1763020800000,1763024100000
OBS,301,Michel,Gabriel,,,,2025-11-13,09:13,tutorat,donne_reponse_directe
OBS,301,Michel,Gabriel,,,,2025-11-13,09:15,participation,repond_si_insiste
OBS,301,Michel,Gabriel,,,,2025-11-13,09:17,attention,bavarde_travail
OBS,301,Michel,Gabriel,,,,2025-11-13,09:19,entree,attend_sans_commencer
OBS,301,Meunier,Lucie,,,,2025-11-13,09:10,tutorat,donne_reponse_directe
OBS,301,Meunier,Lucie,,,,2025-11-13,09:12,participation,repond_si_sollicite
OBS,301,Meunier,Lucie,,,,2025-11-13,09:14,ressources,utilise_document_r
OBS,301,Meunier,Lucie,,,,2025-11-13,09:16,difficulte,attend_d
OBS,301,Robert,Axel,,,,2025-11-13,09:20,tutorat,refuse_aider
OBS,301,Robert,Axel,,,,2025-11-13,09:22,participation,ne_participe_pas
OBS,301,Robert,Axel,,,,2025-11-13,09:24,entree,attend_sans_commencer
OBS,301,Robert,Axel,,,,2025-11-13,09:26,ressources,sollicite_immediat
OBS,301,Denis,Nathan,,,,2025-11-13,09:20,tutorat,refuse_aider
OBS,301,Denis,Nathan,,,,2025-11-13,09:22,participation,ne_participe_pas
OBS,301,Denis,Nathan,,,,2025-11-13,09:24,difficulte,copie_correction
OBS,301,Denis,Nathan,,,,2025-11-13,09:26,attention,perturbe_camarade
OBS,301,Morel,Jade,,,,2025-11-13,09:48,tutorat,aide_si_sollicite
OBS,301,Morel,Jade,,,,2025-11-13,09:50,participation,participe_spontanement
OBS,301,Morel,Jade,,,,2025-11-13,09:52,finalisation,verifie_travail
OBS,301,Morel,Jade,,,,2025-11-13,09:53,difficulte,utilise_coup_de_pouce
OBS,301,Morel,Jade,,,,2025-11-13,09:53,ressources,sollicite_apres_cherche
OBS,301,Sanchez,Adam,,,,2025-11-13,09:41,tutorat,donne_reponse_directe
OBS,301,Sanchez,Adam,,,,2025-11-13,09:43,participation,repond_si_insiste
OBS,301,Sanchez,Adam,,,,2025-11-13,09:45,entree,attend_sans_commencer
OBS,301,Sanchez,Adam,,,,2025-11-13,09:47,difficulte,observe_camarade
OBS,301,Sanchez,Adam,,,,2025-11-13,09:49,finalisation,passe_autre_activite
OBS,301,Fontaine,Eliott,,,,2025-11-13,09:34,tutorat,aide_si_sollicite
OBS,301,Fontaine,Eliott,,,,2025-11-13,09:36,participation,participe_spontanement
OBS,301,Fontaine,Eliott,,,,2025-11-13,09:38,entree,demarre_relance
OBS,301,Fontaine,Eliott,,,,2025-11-13,09:40,finalisation,verifie_travail
OBS,301,Simon,Milo,,,,2025-11-13,09:28,tutorat,aide_si_sollicite
OBS,301,Simon,Milo,,,,2025-11-13,09:30,participation,repond_si_sollicite
OBS,301,Simon,Milo,,,,2025-11-13,09:32,finalisation,corrige_erreur
OBS,301,Simon,Milo,,,,2025-11-13,09:34,attention,reconcentre_seul
SESSION,301,demo_301_202511190900,1763539200000,1763542500000
OBS,301,Meunier,Lucie,,,,2025-11-19,09:27,tutorat,refuse_aider
OBS,301,Meunier,Lucie,,,,2025-11-19,09:29,participation,repond_si_insiste
OBS,301,Meunier,Lucie,,,,2025-11-19,09:31,attention,distrait_momentanement
OBS,301,Meunier,Lucie,,,,2025-11-19,09:33,entree,attend_sans_commencer
OBS,301,Meunier,Lucie,,,,2025-11-19,09:35,difficulte,copie_correction
OBS,301,Robert,Axel,,,,2025-11-19,09:23,tutorat,refuse_aider
