type,classe,nom,prenom,naissance,sexe,statut,date,heure,categorie,fait
OBS,501,Andre,Elsa,,,,2025-09-16,09:33,participation,participe_spontanement
OBS,501,Andre,Elsa,,,,2025-09-16,09:35,difficulte,cherche_seul
OBS,501,Andre,Elsa,,,,2025-09-16,09:37,entree,demarre_immediat
OBS,501,Dubois,Lea,,,,2025-09-16,09:09,tutorat,aide_si_sollicite
OBS,501,Dubois,Lea,,,,2025-09-16,09:11,participation,repond_si_insiste
OBS,501,Dubois,Lea,,,,2025-09-16,09:13,ressources,attend_professeur
OBS,501,Dubois,Lea,,,,2025-09-16,09:15,finalisation,activite_incomplete
OBS,501,Fontaine,Mohamed,,,,2025-09-16,09:33,tutorat,refuse_aider
OBS,501,Fontaine,Mohamed,,,,2025-09-16,09:35,participation,ne_participe_pas
OBS,501,Fontaine,Mohamed,,,,2025-09-16,09:37,difficulte,copie_camarade
OBS,501,Fontaine,Mohamed,,,,2025-09-16,09:39,attention,perturbe_camarade
OBS,501,Fontaine,Mohamed,,,,2025-09-16,09:41,finalisation,recopie_correction
OBS,501,Richard,Sofia,,,,2025-09-16,09:35,tutorat,refuse_aider
OBS,501,Richard,Sofia,,,,2025-09-16,09:37,participation,ne_participe_pas
OBS,501,Richard,Sofia,,,,2025-09-16,09:39,ressources,attend_correction
OBS,501,Richard,Sofia,,,,2025-09-16,09:41,entree,ne_demarre_pas
OBS,501,Richard,Sofia,,,,2025-09-16,09:43,finalisation,recopie_correction
SESSION,501,demo_501_202509220900,1758524400000,1758527700000
OBS,501,Denis,Rayan,,,,2025-09-22,09:34,tutorat,aide_si_sollicite
OBS,501,Denis,Rayan,,,,2025-09-22,09:36,participation,repond_si_insiste
OBS,501,Denis,Rayan,,,,2025-09-22,09:38,difficulte,observe_camarade
OBS,501,Denis,Rayan,,,,2025-09-22,09:40,finalisation,activite_incomplete
OBS,501,Rousseau,Ines,,,,2025-09-22,09:45,tutorat,explique_camarade
OBS,501,Rousseau,Ines,,,,2025-09-22,09:47,participation,repond_si_sollicite
OBS,501,Rousseau,Ines,,,,2025-09-22,09:49,finalisation,corrige_erreur
OBS,501,Rousseau,Ines,,,,2025-09-22,09:51,ressources,echange_camarade
OBS,501,Andre,Elsa,,,,2025-09-22,09:39,tutorat,explique_camarade
OBS,501,Andre,Elsa,,,,2025-09-22,09:41,participation,participe_spontanement
OBS,501,Andre,Elsa,,,,2025-09-22,09:43,finalisation,verifie_travail
OBS,501,Andre,Elsa,,,,2025-09-22,09:45,ressources,sollicite_apres_cherche
OBS,501,Andre,Elsa,,,,2025-09-22,09:47,entree,demarre_immediat
OBS,501,Dubois,Lea,,,,2025-09-22,09:46,tutorat,aide_si_sollicite
OBS,501,Dubois,Lea,,,,2025-09-22,09:48,participation,repond_si_insiste
OBS,501,Dubois,Lea,,,,2025-09-22,09:50,attention,concentre
OBS,501,Dubois,Lea,,,,2025-09-22,09:52,difficulte,demande_aide_pertinente
OBS,501,Fontaine,Mohamed,,,,2025-09-22,09:27,tutorat,refuse_aider
OBS,501,Fontaine,Mohamed,,,,2025-09-22,09:29,participation,ne_participe_pas
OBS,501,Fontaine,Mohamed,,,,2025-09-22,09:31,finalisation,recopie_correction
OBS,501,Fontaine,Mohamed,,,,2025-09-22,09:33,entree,ne_demarre_pas
OBS,501,Richard,Sofia,,,,2025-09-22,09:30,tutorat,refuse_aider
OBS,501,Richard,Sofia,,,,2025-09-22,09:32,participation,ne_participe_pas
OBS,501,Richard,Sofia,,,,2025-09-22,09:34,entree,attend_sans_commencer
OBS,501,Richard,Sofia,,,,2025-09-22,09:36,attention,distrait_momentanement
OBS,501,Richard,Sofia,,,,2025-09-22,09:38,ressources,attend_correction
SESSION,501,demo_501_202509250900,1758783600000,1758786900000
OBS,501,Denis,Rayan,,,,2025-09-25,09:21,tutorat,aide_si_sollicite
OBS,501,Denis,Rayan,,,,2025-09-25,09:23,participation,repond_si_insiste
OBS,501,Denis,Rayan,,,,2025-09-25,09:25,entree,demarre_relance
OBS,501,Denis,Rayan,,,,2025-09-25,09:27,difficulte,demande_aide_pertinente
OBS,501,Rousseau,Ines,,,,2025-09-25,09:07,tutorat,aide_si_sollicite
OBS,501,Rousseau,Ines,,,,2025-09-25,09:09,participation,repond_si_insiste
OBS,501,Rousseau,Ines,,,,2025-09-25,09:11,entree,attend_sans_commencer
OBS,501,Rousseau,Ines,,,,2025-09-25,09:13,attention,distrait_momentanement
OBS,501,Rousseau,Ines,,,,2025-09-25,09:15,ressources,attend_professeur
OBS,501,Andre,Elsa,,,,2025-09-25,09:03,tutorat,aide_si_sollicite
OBS,501,Andre,Elsa,,,,2025-09-25,09:05,participation,repond_si_sollicite
OBS,501,Andre,Elsa,,,,2025-09-25,09:07,ressources,utilise_document_r
OBS,501,Andre,Elsa,,,,2025-09-25,09:09,finalisation,corrige_erreur
OBS,501,Andre,Elsa,,,,2025-09-25,09:11,difficulte,utilise_coup_de_pouce
OBS,501,Dubois,Lea,,,,2025-09-25,09:08,tutorat,aide_si_sollicite
OBS,501,Dubois,Lea,,,,2025-09-25,09:10,participation,repond_si_insiste
OBS,501,Dubois,Lea,,,,2025-09-25,09:12,entree,demarre_relance
OBS,501,Dubois,Lea,,,,2025-09-25,09:14,difficulte,attend_d
OBS,501,Dubois,Lea,,,,2025-09-25,09:16,attention,distrait_momentanement
OBS,501,Fontaine,Mohamed,,,,2025-09-25,09:33,tutorat,refuse_aider
OBS,501,Fontaine,Mohamed,,,,2025-09-25,09:35,participation,ne_participe_pas
OBS,501,Fontaine,Mohamed,,,,2025-09-25,09:37,finalisation,recopie_correction
OBS,501,Fontaine,Mohamed,,,,2025-09-25,09:39,difficulte,copie_camarade
OBS,501,Fontaine,Mohamed,,,,2025-09-25,09:41,entree,ne_demarre_pas
SESSION,501,demo_501_202510010900,1759302000000,1759305300000
OBS,501,Rousseau,Ines,,,,2025-10-01,09:03,tutorat,aide_si_sollicite
OBS,501,Rousseau,Ines,,,,2025-10-01,09:05,participation,repond_si_sollicite
OBS,501,Rousseau,Ines,,,,2025-10-01,09:07,attention,concentre
OBS,501,Rousseau,Ines,,,,2025-10-01,09:09,entree,demarre_relance
OBS,501,Rousseau,Ines,,,,2025-10-01,09:11,ressources,attend_professeur
OBS,501,Andre,Elsa,,,,2025-10-01,09:39,tutorat,aide_si_sollicite
OBS,501,Andre,Elsa,,,,2025-10-01,09:41,participation,participe_spontanement
OBS,501,Andre,Elsa,,,,2025-10-01,09:43,difficulte,utilise_coup_de_pouce
OBS,501,Andre,Elsa,,,,2025-10-01,09:45,ressources,utilise_aides_activite
OBS,501,Dubois,Lea,,,,2025-10-01,09:47,tutorat,aide_si_sollicite
OBS,501,Dubois,Lea,,,,2025-10-01,09:49,participation,repond_si_sollicite
OBS,501,Dubois,Lea,,,,2025-10-01,09:51,ressources,echange_camarade
OBS,501,Dubois,Lea,,,,2025-10-01,09:53,entree,demarre_relance
OBS,501,Fontaine,Mohamed,,,,2025-10-01,09:31,tutorat,refuse_aider
OBS,501,Fontaine,Mohamed,,,,2025-10-01,09:33,participation,ne_participe_pas
OBS,501,Fontaine,Mohamed,,,,2025-10-01,09:35,finalisation,recopie_correction
OBS,501,Fontaine,Mohamed,,,,2025-10-01,09:37,entree,ne_demarre_pas
OBS,501,Fontaine,Mohamed,,,,2025-10-01,09:39,attention,perturbe_camarade
SESSION,501,demo_501_202510060900,1759734000000,1759737300000
OBS,501,Denis,Rayan,,,,2025-10-06,09:23,tutorat,explique_camarade
OBS,501,Denis,Rayan,,,,2025-10-06,09:25,participation,repond_si_sollicite
OBS,501,Denis,Rayan,,,,2025-10-06,09:27,ressources,sollicite_immediat
OBS,501,Denis,Rayan,,,,2025-10-06,09:29,difficulte,utilise_document_d
OBS,501,Rousseau,Ines,,,,2025-10-06,09:26,tutorat,refuse_aider
OBS,501,Rousseau,Ines,,,,2025-10-06,09:28,participation,repond_si_insiste
OBS,501,Rousseau,Ines,,,,2025-10-06,09:30,finalisation,passe_autre_activite
OBS,501,Rousseau,Ines,,,,2025-10-06,09:32,attention,bavarde_travail
OBS,501,Rousseau,Ines,,,,2025-10-06,09:34,entree,attend_sans_commencer
OBS,501,Andre,Elsa,,,,2025-10-06,09:25,tutorat,aide_si_sollicite
OBS,501,Andre,Elsa,,,,2025-10-06,09:27,participation,repond_si_sollicite
OBS,501,Andre,Elsa,,,,2025-10-06,09:29,entree,demarre_relance
OBS,501,Andre,Elsa,,,,2025-10-06,09:31,finalisation,corrige_erreur
OBS,501,Andre,Elsa,,,,2025-10-06,09:33,difficulte,utilise_coup_de_pouce
OBS,501,Dubois,Lea,,,,2025-10-06,09:35,tutorat,donne_reponse_directe
OBS,501,Dubois,Lea,,,,2025-10-06,09:37,participation,repond_si_insiste
OBS,501,Dubois,Lea,,,,2025-10-06,09:39,difficulte,observe_camarade
OBS,501,Dubois,Lea,,,,2025-10-06,09:41,finalisation,passe_autre_activite
OBS,501,Fontaine,Mohamed,,,,2025-10-06,09:03,tutorat,aide_si_sollicite
OBS,501,Fontaine,Mohamed,,,,2025-10-06,09:05,participation,repond_si_insiste
OBS,501,Fontaine,Mohamed,,,,2025-10-06,09:07,difficulte,attend_d
OBS,501,Fontaine,Mohamed,,,,2025-10-06,09:09,ressources,sollicite_immediat
OBS,501,Fontaine,Mohamed,,,,2025-10-06,09:11,entree,attend_sans_commencer
SESSION,501,demo_501_202510090900,1759993200000,1759996500000
OBS,501,Rousseau,Ines,,,,2025-10-09,09:32,tutorat,aide_si_sollicite
OBS,501,Rousseau,Ines,,,,2025-10-09,09:34,participation,repond_si_sollicite
OBS,501,Rousseau,Ines,,,,2025-10-09,09:36,difficulte,observe_camarade
OBS,501,Rousseau,Ines,,,,2025-10-09,09:38,attention,reconcentre_seul
OBS,501,Andre,Elsa,,,,2025-10-09,09:19,tutorat,aide_si_sollicite
OBS,501,Andre,Elsa,,,,2025-10-09,09:21,participation,repond_si_sollicite
OBS,501,Andre,Elsa,,,,2025-10-09,09:23,attention,concentre
OBS,501,Andre,Elsa,,,,2025-10-09,09:25,finalisation,verifie_travail
OBS,501,Fontaine,Mohamed,,,,2025-10-09,09:48,tutorat,donne_reponse_directe
OBS,501,Fontaine,Mohamed,,,,2025-10-09,09:50,participation,repond_si_insiste
OBS,501,Fontaine,Mohamed,,,,2025-10-09,09:52,finalisation,activite_incomplete
OBS,501,Fontaine,Mohamed,,,,2025-10-09,09:53,ressources,attend_professeur
OBS,501,Richard,Sofia,,,,2025-10-09,09:05,tutorat,refuse_aider
OBS,501,Richard,Sofia,,,,2025-10-09,09:07,participation,ne_participe_pas
OBS,501,Richard,Sofia,,,,2025-10-09,09:09,finalisation,recopie_correction
OBS,501,Richard,Sofia,,,,2025-10-09,09:11,entree,ne_demarre_pas
OBS,501,Richard,Sofia,,,,2025-10-09,09:13,difficulte,copie_correction
SESSION,501,demo_501_202510150900,1760511600000,1760514900000
OBS,501,Denis,Rayan,,,,2025-10-15,09:31,tutorat,explique_camarade
OBS,501,Denis,Rayan,,,,2025-10-15,09:33,participation,repond_si_sollicite
OBS,501,Denis,Rayan,,,,2025-10-15,09:35,entree,demarre_relance
OBS,501,Denis,Rayan,,,,2025-10-15,09:37,difficulte,cherche_seul
OBS,501,Andre,Elsa,,,,2025-10-15,09:04,tutorat,aide_si_sollicite
OBS,501,Andre,Elsa,,,,2025-10-15,09:06,participation,participe_spontanement
OBS,501,Andre,Elsa,,,,2025-10-15,09:08,difficulte,utilise_coup_de_pouce
OBS,501,Andre,Elsa,,,,2025-10-15,09:10,attention,concentre
OBS,501,Dubois,Lea,,,,2025-10-15,09:48,tutorat,aide_si_sollicite
OBS,501,Dubois,Lea,,,,2025-10-15,09:50,participation,participe_spontanement
OBS,501,Dubois,Lea,,,,2025-10-15,09:52,ressources,echange_camarade
OBS,501,Dubois,Lea,,,,2025-10-15,09:53,attention,bavarde_travail
OBS,501,Richard,Sofia,,,,2025-10-15,09:36,tutorat,donne_reponse_directe
OBS,501,Richard,Sofia,,,,2025-10-15,09:38,participation,ne_participe_pas
OBS,501,Richard,Sofia,,,,2025-10-15,09:40,attention,distrait_momentanement
OBS,501,Richard,Sofia,,,,2025-10-15,09:42,entree,attend_sans_commencer
SESSION,501,demo_501_202511030900,1762156800000,1762160100000
OBS,501,Denis,Rayan,,,,2025-11-03,09:47,tutorat,aide_si_sollicite
OBS,501,Denis,Rayan,,,,2025-11-03,09:49,participation,repond_si_insiste
OBS,501,Denis,Rayan,,,,2025-11-03,09:51,difficulte,utilise_coup_de_pouce
OBS,501,Denis,Rayan,,,,2025-11-03,09:53,attention,bavarde_travail
OBS,501,Denis,Rayan,,,,2025-11-03,09:53,entree,demarre_relance
OBS,501,Andre,Elsa,,,,2025-11-03,09:02,tutorat,explique_camarade
OBS,501,Andre,Elsa,,,,2025-11-03,09:04,participation,participe_spontanement
OBS,501,Andre,Elsa,,,,2025-11-03,09:06,attention,reconcentre_seul
OBS,501,Andre,Elsa,,,,2025-11-03,09:08,difficulte,demande_aide_pertinente
OBS,501,Andre,Elsa,,,,2025-11-03,09:10,finalisation,verifie_travail
OBS,501,Dubois,Lea,,,,2025-11-03,09:40,tutorat,aide_si_sollicite
OBS,501,Dubois,Lea,,,,2025-11-03,09:42,participation,repond_si_sollicite
OBS,501,Dubois,Lea,,,,2025-11-03,09:44,ressources,echange_camarade
OBS,501,Dubois,Lea,,,,2025-11-03,09:46,difficulte,utilise_document_d
OBS,501,Dubois,Lea,,,,2025-11-03,09:48,entree,demarre_relance
OBS,501,Fontaine,Mohamed,,,,2025-11-03,09:32,tutorat,donne_reponse_directe
OBS,501,Fontaine,Mohamed,,,,2025-11-03,09:34,participation,repond_si_insiste
OBS,501,Fontaine,Mohamed,,,,2025-11-03,09:36,finalisation,activite_incomplete
OBS,501,Fontaine,Mohamed,,,,2025-11-03,09:38,entree,attend_sans_commencer
OBS,501,Fontaine,Mohamed,,,,2025-11-03,09:40,ressources,attend_professeur
OBS,501,Richard,Sofia,,,,2025-11-03,09:13,tutorat,donne_reponse_directe
OBS,501,Richard,Sofia,,,,2025-11-03,09:15,participation,ne_participe_pas
OBS,501,Richard,Sofia,,,,2025-11-03,09:17,attention,perturbe_camarade
OBS,501,Richard,Sofia,,,,2025-11-03,09:19,ressources,attend_correction
SESSION,501,demo_501_202511070900,1762502400000,1762505700000
OBS,501,Denis,Rayan,,,,2025-11-07,09:38,tutorat,explique_camarade
OBS,501,Denis,Rayan,,,,2025-11-07,09:40,participation,repond_si_insiste
OBS,501,Denis,Rayan,,,,2025-11-07,09:42,entree,demarre_relance
OBS,501,Denis,Rayan,,,,2025-11-07,09:44,finalisation,activite_terminee
OBS,501,Denis,Rayan,,,,2025-11-07,09:46,attention,distrait_momentanement
OBS,501,Rousseau,Ines,,,,2025-11-07,09:47,tutorat,aide_si_sollicite
OBS,501,Rousseau,Ines,,,,2025-11-07,09:49,participation,repond_si_sollicite
OBS,501,Rousseau,Ines,,,,2025-11-07,09:51,entree,attend_sans_commencer
OBS,501,Rousseau,Ines,,,,2025-11-07,09:53,attention,bavarde_travail
OBS,501,Rousseau,Ines,,,,2025-11-07,09:53,difficulte,attend_d
OBS,501,Andre,Elsa,,,,2025-11-07,09:14,tutorat,aide_si_sollicite
OBS,501,Andre,Elsa,,,,2025-11-07,09:16,participation,repond_si_sollicite
OBS,501,Andre,Elsa,,,,2025-11-07,09:18,attention,distrait_momentanement
OBS,501,Andre,Elsa,,,,2025-11-07,09:20,entree,demarre_relance
OBS,501,Dubois,Lea,,,,2025-11-07,09:07,tutorat,aide_si_sollicite
OBS,501,Dubois,Lea,,,,2025-11-07,09:09,participation,repond_si_sollicite
OBS,501,Dubois,Lea,,,,2025-11-07,09:11,difficulte,attend_d
OBS,501,Dubois,Lea,,,,2025-11-07,09:13,ressources,utilise_aides_activite
OBS,501,Dubois,Lea,,,,2025-11-07,09:15,attention,distrait_momentanement
OBS,501,Fontaine,Mohamed,,,,2025-11-07,09:10,tutorat,donne_reponse_directe
OBS,501,Fontaine,Mohamed,,,,2025-11-07,09:12,participation,repond_si_insiste
OBS,501,Fontaine,Mohamed,,,,2025-11-07,09:14,ressources,attend_correction
OBS,501,Fontaine,Mohamed,,,,2025-11-07,09:16,attention,distrait_momentanement
OBS,501,Richard,Sofia,,,,2025-11-07,09:06,tutorat,refuse_aider
OBS,501,Richard,Sofia,,,,2025-11-07,09:08,participation,ne_participe_pas
OBS,501,Richard,Sofia,,,,2025-11-07,09:10,entree,ne_demarre_pas
OBS,501,Richard,Sofia,,,,2025-11-07,09:12,finalisation,activite_incomplete
OBS,501,Richard,Sofia,,,,2025-11-07,09:14,ressources,attend_correction
SESSION,501,demo_501_202511120900,1762934400000,1762937700000
OBS,501,Andre,Elsa,,,,2025-11-12,09:36,tutorat,explique_camarade
OBS,501,Andre,Elsa,,,,2025-11-12,09:38,participation,participe_spontanement
OBS,501,Andre,Elsa,,,,2025-11-12,09:40,attention,concentre
OBS,501,Andre,Elsa,,,,2025-11-12,09:42,entree,demarre_immediat
OBS,501,Andre,Elsa,,,,2025-11-12,09:44,finalisation,verifie_travail
OBS,501,Fontaine,Mohamed,,,,2025-11-12,09:07,tutorat,donne_reponse_directe
OBS,501,Fontaine,Mohamed,,,,2025-11-12,09:09,participation,ne_participe_pas
OBS,501,Fontaine,Mohamed,,,,2025-11-12,09:11,ressources,attend_correction
OBS,501,Fontaine,Mohamed,,,,2025-11-12,09:13,entree,attend_sans_commencer
OBS,501,Richard,Sofia,,,,2025-11-12,09:06,tutorat,refuse_aider
OBS,501,Richard,Sofia,,,,2025-11-12,09:08,participation,ne_participe_pas
OBS,501,Richard,Sofia,,,,2025-11-12,09:10,entree,ne_demarre_pas
OBS,501,Richard,Sofia,,,,2025-11-12,09:12,attention,distrait_momentanement
OBS,501,Richard,Sofia,,,,2025-11-12,09:14,ressources,attend_correction
SESSION,501,demo_501_202511170900,1763366400000,1763369700000
OBS,501,Rousseau,Ines,,,,2025-11-17,09:47,tutorat,aide_si_sollicite
OBS,501,Rousseau,Ines,,,,2025-11-17,09:49,participation,repond_si_sollicite
OBS,501,Rousseau,Ines,,,,2025-11-17,09:51,finalisation,activite_incomplete
OBS,501,Rousseau,Ines,,,,2025-11-17,09:53,difficulte,attend_d
OBS,501,Andre,Elsa,,,,2025-11-17,09:24,tutorat,explique_camarade
OBS,501,Andre,Elsa,,,,2025-11-17,09:26,participation,participe_spontanement
OBS,501,Andre,Elsa,,,,2025-11-17,09:28,ressources,utilise_document_r
OBS,501,Andre,Elsa,,,,2025-11-17,09:30,entree,demarre_immediat
OBS,501,Dubois,Lea,,,,2025-11-17,09:22,tutorat,aide_si_sollicite
OBS,501,Dubois,Lea,,,,2025-11-17,09:24,participation,repond_si_sollicite
OBS,501,Dubois,Lea,,,,2025-11-17,09:26,difficulte,attend_d
OBS,501,Dubois,Lea,,,,2025-11-17,09:28,ressources,attend_professeur
OBS,501,Dubois,Lea,,,,2025-11-17,09:30,entree,demarre_relance
OBS,501,Fontaine,Mohamed,,,,2025-11-17,09:39,tutorat,donne_reponse_directe
OBS,501,Fontaine,Mohamed,,,,2025-11-17,09:41,participation,repond_si_insiste
OBS,501,Fontaine,Mohamed,,,,2025-11-17,09:43,entree,attend_sans_commencer
OBS,501,Fontaine,Mohamed,,,,2025-11-17,09:45,difficulte,attend_d
OBS,501,Fontaine,Mohamed,,,,2025-11-17,09:47,attention,bavarde_travail
OBS,501,Richard,Sofia,,,,2025-11-17,09:30,tutorat,refuse_aider
OBS,501,Richard,Sofia,,,,2025-11-17,09:32,participation,ne_participe_pas
OBS,501,Richard,Sofia,,,,2025-11-17,09:34,attention,bavarde_travail
OBS,501,Richard,Sofia,,,,2025-11-17,09:36,entree,attend_sans_commencer
SESSION,501,demo_501_202511210900,1763712000000,1763715300000
OBS,501,Denis,Rayan,,,,2025-11-21,09:47,tutorat,explique_camarade
OBS,501,Denis,Rayan,,,,2025-11-21,09:49,participation,repond_si_sollicite
OBS,501,Denis,Rayan,,,,2025-11-21,09:51,finalisation,passe_autre_activite
OBS,501,Denis,Rayan,,,,2025-11-21,09:53,entree,demarre_relance
OBS,501,Denis,Rayan,,,,2025-11-21,09:53,attention,reconcentre_seul
OBS,501,Rousseau,Ines,,,,2025-11-21,09:27,tutorat,aide_si_sollicite
OBS,501,Rousseau,Ines,,,,2025-11-21,09:29,participation,repond_si_sollicite
OBS,501,Rousseau,Ines,,,,2025-11-21,09:31,difficulte,utilise_document_d
OBS,501,Rousseau,Ines,,,,2025-11-21,09:33,entree,attend_sans_commencer
OBS,501,Rousseau,Ines,,,,2025-11-21,09:35,ressources,attend_professeur
OBS,501,Andre,Elsa,,,,2025-11-21,09:01,tutorat,aide_si_sollicite
OBS,501,Andre,Elsa,,,,2025-11-21,09:03,participation,participe_spontanement
OBS,501,Andre,Elsa,,,,2025-11-21,09:05,attention,reconcentre_seul
OBS,501,Andre,Elsa,,,,2025-11-21,09:07,entree,demarre_immediat
OBS,501,Dubois,Lea,,,,2025-11-21,09:03,tutorat,aide_si_sollicite
OBS,501,Dubois,Lea,,,,2025-11-21,09:05,participation,repond_si_insiste
OBS,501,Dubois,Lea,,,,2025-11-21,09:07,entree,attend_sans_commencer
OBS,501,Dubois,Lea,,,,2025-11-21,09:09,finalisation,passe_autre_activite
OBS,501,Richard,Sofia,,,,2025-11-21,09:36,tutorat,refuse_aider
OBS,501,Richard,Sofia,,,,2025-11-21,09:38,participation,ne_participe_pas
OBS,501,Richard,Sofia,,,,2025-11-21,09:40,finalisation,recopie_correction
OBS,501,Richard,Sofia,,,,2025-11-21,09:42,attention,bavarde_hors_sujet
